Year,Region,Indicator,Avg_Region
2016,East Asia & Pacific,Population Growth Rate,77.9
2016,East Asia & Pacific,Poverty Population,84.7
2016,East Asia & Pacific,Protein Quality,69.2
2016,East Asia & Pacific,Social Capital,64.8
2016,East Asia & Pacific,Soil Organic Content,43.9
2016,East Asia & Pacific,Supply Chain Infrastructure,54.7
2016,East Asia & Pacific,Sustainable Agriculture,53.6
2016,East Asia & Pacific,Telecommunications,72.1
2016,Europe & Central Asia,Access to Agricultural Resources,56.8
2016,Europe & Central Asia,Access to Diversified Financial Services,88.3
2016,Europe & Central Asia,Access to Financial Services,95.0
2016,Europe & Central Asia,Adoptation of Innovative Technologies,60.0
2016,Europe & Central Asia,Agricultural GDP,90.1
2016,Europe & Central Asia,Agricultural Production Volatility,57.3
2016,Europe & Central Asia,Agricultural R&D,34.6
2016,Europe & Central Asia,Agricultural Trade,75.6
2016,Europe & Central Asia,Agricultural Water Quality,70.0
2016,Europe & Central Asia,Agricultural Water Quantity,41.7
2016,Europe & Central Asia,Agricultural Women Empowerment,6.7
2016,Europe & Central Asia,Armed Conflict,85.0
2016,Europe & Central Asia,Biodiversity and Habitat,62.1
2016,Europe & Central Asia,Community Organizations,93.3
2016,Europe & Central Asia,Corruption,50.8
2016,Europe & Central Asia,Crop Storage Facilities,86.7
2016,Europe & Central Asia,Dependency on Chronic Food Aid,86.7
2016,Europe & Central Asia,Disaster Risk Management,59.2
2016,Europe & Central Asia,Early Warning Measures,80.0
2016,Europe & Central Asia,Ecosystem Services,36.5
2016,Europe & Central Asia,Financial Capital,77.2
2016,Europe & Central Asia,Food Dietary Diversity,61.9
2016,Europe & Central Asia,Food Loss,87.3
2016,Europe & Central Asia,Food Price Volatility,82.6
2016,Europe & Central Asia,Food Safety,97.4
2016,Europe & Central Asia,Food Safety Net Programs,95.1
2016,Europe & Central Asia,Food Security Policy Commitment,14.0
2016,Europe & Central Asia,Food Supply Sufficiency,80.1
2016,Europe & Central Asia,Food Systems Resilience Score,69.3
2016,Europe & Central Asia,Forest Change,77.5
2016,Europe & Central Asia,Gender Equality,84.0
2016,Europe & Central Asia,Green House Emission Per Capita,33.3
2016,Europe & Central Asia,Human Capital,79.4
2016,Europe & Central Asia,Income Inequality,72.6
2016,Europe & Central Asia,Irrigation Infrastructure,19.1
2016,Europe & Central Asia,KOFGI Globalization Index,74.3
2016,Europe & Central Asia,Labor Force Participation Rate,58.4
2016,Europe & Central Asia,Land Degradation,80.7
2016,Europe & Central Asia,Literacy Rate,99.2
2016,Europe & Central Asia,Manufactured Capital,65.7
2016,Europe & Central Asia,Micronutrient Availability,68.9
2016,Europe & Central Asia,Natural Capital,52.3
2016,Europe & Central Asia,Natural Hazard Exposure,67.9
2016,Europe & Central Asia,Nutritional Standards,80.8
2016,Europe & Central Asia,Per Capita GDP,64.5
2016,Europe & Central Asia,Political Stability Risk,63.8
2016,Europe & Central Asia,Population Growth Rate,89.3
2016,Europe & Central Asia,Poverty Population,94.9
2016,Europe & Central Asia,Protein Quality,89.4
2016,Europe & Central Asia,Social Capital,66.0
2016,Europe & Central Asia,Soil Organic Content,38.7
2016,Europe & Central Asia,Supply Chain Infrastructure,64.1
2016,Europe & Central Asia,Sustainable Agriculture,78.3
2016,Europe & Central Asia,Telecommunications,76.9
2016,Latin America & Caribbean,Access to Agricultural Resources,52.0
2016,Latin America & Caribbean,Access to Diversified Financial Services,36.8
2016,Latin America & Caribbean,Access to Financial Services,68.4
2016,Latin America & Caribbean,Adoptation of Innovative Technologies,66.7
2016,Latin America & Caribbean,Agricultural GDP,89.0
2016,Latin America & Caribbean,Agricultural Production Volatility,74.6
2016,Latin America & Caribbean,Agricultural R&D,27.1
2016,Latin America & Caribbean,Agricultural Trade,75.6
2016,Latin America & Caribbean,Agricultural Water Quality,42.1
2016,Latin America & Caribbean,Agricultural Water Quantity,52.6
2016,Latin America & Caribbean,Agricultural Women Empowerment,42.1
2016,Latin America & Caribbean,Armed Conflict,84.2
2016,Latin America & Caribbean,Biodiversity and Habitat,53.6
2016,Latin America & Caribbean,Community Organizations,100.0
2016,Latin America & Caribbean,Corruption,31.6
2016,Latin America & Caribbean,Crop Storage Facilities,73.7
2016,Latin America & Caribbean,Dependency on Chronic Food Aid,73.7
2016,Latin America & Caribbean,Disaster Risk Management,39.1
2016,Latin America & Caribbean,Early Warning Measures,18.4
2016,Latin America & Caribbean,Ecosystem Services,29.1
2016,Latin America & Caribbean,Financial Capital,69.9
2016,Latin America & Caribbean,Food Dietary Diversity,49.3
2016,Latin America & Caribbean,Food Loss,72.2
2016,Latin America & Caribbean,Food Price Volatility,67.4
2016,Latin America & Caribbean,Food Safety,87.5
2016,Latin America & Caribbean,Food Safety Net Programs,78.7
2016,Latin America & Caribbean,Food Security Policy Commitment,54.6
2016,Latin America & Caribbean,Food Supply Sufficiency,61.2
2016,Latin America & Caribbean,Food Systems Resilience Score,63.7
2016,Latin America & Caribbean,Forest Change,63.8
2016,Latin America & Caribbean,Gender Equality,57.5
2016,Latin America & Caribbean,Green House Emission Per Capita,49.1
2016,Latin America & Caribbean,Human Capital,73.4
2016,Latin America & Caribbean,Income Inequality,47.5
2016,Latin America & Caribbean,Irrigation Infrastructure,12.2
2016,Latin America & Caribbean,KOFGI Globalization Index,60.4
2016,Latin America & Caribbean,Labor Force Participation Rate,62.6
2016,Latin America & Caribbean,Land Degradation,61.5
2016,Latin America & Caribbean,Literacy Rate,91.8
2016,Latin America & Caribbean,Manufactured Capital,49.3
2016,Latin America & Caribbean,Micronutrient Availability,67.9
2016,Latin America & Caribbean,Natural Capital,47.4
2016,Latin America & Caribbean,Natural Hazard Exposure,71.0
2016,Latin America & Caribbean,Nutritional Standards,74.0
2016,Latin America & Caribbean,Per Capita GDP,56.2
2016,Latin America & Caribbean,Political Stability Risk,57.9
2016,Latin America & Caribbean,Population Growth Rate,79.9
2016,Latin America & Caribbean,Poverty Population,87.0
2016,Latin America & Caribbean,Protein Quality,65.8
2016,Latin America & Caribbean,Social Capital,65.4
2016,Latin America & Caribbean,Soil Organic Content,34.0
2016,Latin America & Caribbean,Supply Chain Infrastructure,42.9
2016,Latin America & Caribbean,Sustainable Agriculture,57.9
2016,Latin America & Caribbean,Telecommunications,70.9
2016,Middle East & North Africa,Access to Agricultural Resources,50.5
2016,Middle East & North Africa,Access to Diversified Financial Services,25.0
2016,Middle East & North Africa,Access to Financial Services,75.0
2016,Middle East & North Africa,Adoptation of Innovative Technologies,21.4
2016,Middle East & North Africa,Agricultural GDP,89.5
2016,Middle East & North Africa,Agricultural Production Volatility,62.9
2016,Middle East & North Africa,Agricultural R&D,35.2
2016,Middle East & North Africa,Agricultural Trade,68.4
2016,Middle East & North Africa,Agricultural Water Quality,67.9
2016,Middle East & North Africa,Agricultural Water Quantity,7.1
2016,Middle East & North Africa,Agricultural Women Empowerment,3.6
2016,Middle East & North Africa,Armed Conflict,60.7
2016,Middle East & North Africa,Biodiversity and Habitat,27.4
2016,Middle East & North Africa,Community Organizations,64.3
2016,Middle East & North Africa,Corruption,42.9
2016,Middle East & North Africa,Crop Storage Facilities,50.0
2016,Middle East & North Africa,Dependency on Chronic Food Aid,57.1
2016,Middle East & North Africa,Disaster Risk Management,26.1
2016,Middle East & North Africa,Early Warning Measures,14.3
2016,Middle East & North Africa,Ecosystem Services,56.7
2016,Middle East & North Africa,Financial Capital,66.3
2016,Middle East & North Africa,Food Dietary Diversity,48.8
2016,Middle East & North Africa,Food Loss,80.5
2016,Middle East & North Africa,Food Price Volatility,79.6
2016,Middle East & North Africa,Food Safety,83.2
2016,Middle East & North Africa,Food Safety Net Programs,78.7
2016,Middle East & North Africa,Food Security Policy Commitment,21.1
2016,Middle East & North Africa,Food Supply Sufficiency,63.1
2016,Middle East & North Africa,Food Systems Resilience Score,54.7
2016,Middle East & North Africa,Forest Change,73.5
2016,Middle East & North Africa,Gender Equality,60.2
2016,Middle East & North Africa,Green House Emission Per Capita,37.4
2016,Middle East & North Africa,Human Capital,63.5
2016,Middle East & North Africa,Income Inequality,59.1
2016,Middle East & North Africa,Irrigation Infrastructure,35.8
2016,Middle East & North Africa,KOFGI Globalization Index,63.7
2016,Middle East & North Africa,Labor Force Participation Rate,53.2
2016,Middle East & North Africa,Land Degradation,85.0
2016,Middle East & North Africa,Literacy Rate,90.7
2016,Middle East & North Africa,Manufactured Capital,47.1
2016,Middle East & North Africa,Micronutrient Availability,67.7
2016,Middle East & North Africa,Natural Capital,46.0
2016,Middle East & North Africa,Natural Hazard Exposure,68.9
2016,Middle East & North Africa,Nutritional Standards,55.1
2016,Middle East & North Africa,Per Capita GDP,52.4
2016,Middle East & North Africa,Political Stability Risk,41.4
2016,Middle East & North Africa,Population Growth Rate,53.4
2016,Middle East & North Africa,Poverty Population,92.2
2016,Middle East & North Africa,Protein Quality,70.8
2016,Middle East & North Africa,Social Capital,48.5
2016,Middle East & North Africa,Soil Organic Content,3.8
2016,Middle East & North Africa,Supply Chain Infrastructure,52.3
2016,Middle East & North Africa,Sustainable Agriculture,32.1
2016,Middle East & North Africa,Telecommunications,78.9
2016,North America,Access to Agricultural Resources,62.5
2016,North America,Access to Diversified Financial Services,100.0
2016,North America,Access to Financial Services,100.0
2016,North America,Adoptation of Innovative Technologies,50.0
2016,North America,Agricultural GDP,98.2
2016,North America,Agricultural Production Volatility,62.9
2016,North America,Agricultural R&D,36.0
2016,North America,Agricultural Trade,80.5
2016,North America,Agricultural Water Quality,100.0
2016,North America,Agricultural Water Quantity,62.5
2016,North America,Agricultural Women Empowerment,50.0
2016,North America,Armed Conflict,100.0
2016,North America,Biodiversity and Habitat,40.7
2016,North America,Community Organizations,100.0
2016,North America,Corruption,87.5
2016,North America,Crop Storage Facilities,50.0
2016,North America,Dependency on Chronic Food Aid,100.0
2016,North America,Disaster Risk Management,50.0
2016,North America,Early Warning Measures,100.0
2016,North America,Ecosystem Services,28.3
2016,North America,Financial Capital,88.6
2016,North America,Food Dietary Diversity,63.0
2016,North America,Food Loss,89.7
2016,North America,Food Price Volatility,86.8
2016,North America,Food Safety,99.7
2016,North America,Food Safety Net Programs,100.0
2016,North America,Food Security Policy Commitment,0.0
2016,North America,Food Supply Sufficiency,93.4
2016,North America,Food Systems Resilience Score,70.9
2016,North America,Forest Change,74.2
2016,North America,Gender Equality,82.4
2016,North America,Green House Emission Per Capita,4.2
2016,North America,Human Capital,88.1
2016,North America,Income Inequality,69.4
2016,North America,Irrigation Infrastructure,8.8
2016,North America,KOFGI Globalization Index,70.0
2016,North America,Labor Force Participation Rate,63.8
2016,North America,Land Degradation,76.7
2016,North America,Literacy Rate,NA
2016,North America,Manufactured Capital,56.2
2016,North America,Micronutrient Availability,79.5
2016,North America,Natural Capital,46.7
2016,North America,Natural Hazard Exposure,73.9
2016,North America,Nutritional Standards,94.4
2016,North America,Per Capita GDP,85.0
2016,North America,Political Stability Risk,87.5
2016,North America,Population Growth Rate,87.5
2016,North America,Poverty Population,99.0
2016,North America,Protein Quality,89.5
2016,North America,Social Capital,80.2
2016,North America,Soil Organic Content,43.6
2016,North America,Supply Chain Infrastructure,78.1
2016,North America,Sustainable Agriculture,100.0
2016,North America,Telecommunications,55.2
2016,South Asia,Access to Agricultural Resources,59.2
2016,South Asia,Access to Diversified Financial Services,30.0
2016,South Asia,Access to Financial Services,50.0
2016,South Asia,Adoptation of Innovative Technologies,33.3
2016,South Asia,Agricultural GDP,71.9
2016,South Asia,Agricultural Production Volatility,81.6
2016,South Asia,Agricultural R&D,31.4
2016,South Asia,Agricultural Trade,58.3
2016,South Asia,Agricultural Water Quality,5.0
2016,South Asia,Agricultural Water Quantity,25.0
2016,South Asia,Agricultural Women Empowerment,40.0
2016,South Asia,Armed Conflict,60.0
2016,South Asia,Biodiversity and Habitat,36.2
2016,South Asia,Community Organizations,90.0
2016,South Asia,Corruption,20.0
2016,South Asia,Crop Storage Facilities,80.0
2016,South Asia,Dependency on Chronic Food Aid,100.0
2016,South Asia,Disaster Risk Management,53.7
2016,South Asia,Early Warning Measures,0.0
2016,South Asia,Ecosystem Services,42.2
2016,South Asia,Financial Capital,54.9
2016,South Asia,Food Dietary Diversity,42.2
2016,South Asia,Food Loss,70.4
2016,South Asia,Food Price Volatility,72.9
2016,South Asia,Food Safety,77.9
2016,South Asia,Food Safety Net Programs,66.3
2016,South Asia,Food Security Policy Commitment,60.0
2016,South Asia,Food Supply Sufficiency,68.0
2016,South Asia,Food Systems Resilience Score,52.7
2016,South Asia,Forest Change,73.5
2016,South Asia,Gender Equality,48.5
2016,South Asia,Green House Emission Per Capita,77.1
2016,South Asia,Human Capital,59.0
2016,South Asia,Income Inequality,48.8
2016,South Asia,Irrigation Infrastructure,78.0
2016,South Asia,KOFGI Globalization Index,49.8
2016,South Asia,Labor Force Participation Rate,57.7
2016,South Asia,Land Degradation,44.0
2016,South Asia,Literacy Rate,87.6
2016,South Asia,Manufactured Capital,45.6
2016,South Asia,Micronutrient Availability,52.1
2016,South Asia,Natural Capital,47.5
2016,South Asia,Natural Hazard Exposure,62.3
2016,South Asia,Nutritional Standards,69.3
2016,South Asia,Per Capita GDP,31.5
2016,South Asia,Political Stability Risk,51.0
2016,South Asia,Population Growth Rate,61.7
2016,South Asia,Poverty Population,53.7
2016,South Asia,Protein Quality,45.3
2016,South Asia,Social Capital,60.5
2016,South Asia,Soil Organic Content,34.2
2016,South Asia,Supply Chain Infrastructure,32.9
2016,South Asia,Sustainable Agriculture,50.0
2016,South Asia,Telecommunications,44.4
2016,Sub-Saharan Africa,Access to Agricultural Resources,48.9
2016,Sub-Saharan Africa,Access to Diversified Financial Services,11.5
2016,Sub-Saharan Africa,Access to Financial Services,28.8
2016,Sub-Saharan Africa,Adoptation of Innovative Technologies,25.6
2016,Sub-Saharan Africa,Agricultural GDP,65.5
2016,Sub-Saharan Africa,Agricultural Production Volatility,62.5
2016,Sub-Saharan Africa,Agricultural R&D,21.4
2016,Sub-Saharan Africa,Agricultural Trade,62.6
2016,Sub-Saharan Africa,Agricultural Water Quality,2.8
2016,Sub-Saharan Africa,Agricultural Water Quantity,46.3
2016,Sub-Saharan Africa,Agricultural Women Empowerment,23.1
2016,Sub-Saharan Africa,Armed Conflict,67.3
2016,Sub-Saharan Africa,Biodiversity and Habitat,51.5
2016,Sub-Saharan Africa,Community Organizations,63.5
2016,Sub-Saharan Africa,Corruption,26.0
2016,Sub-Saharan Africa,Crop Storage Facilities,61.5
2016,Sub-Saharan Africa,Dependency on Chronic Food Aid,65.4
2016,Sub-Saharan Africa,Disaster Risk Management,31.6
2016,Sub-Saharan Africa,Early Warning Measures,44.2
2016,Sub-Saharan Africa,Ecosystem Services,32.9
2016,Sub-Saharan Africa,Financial Capital,47.1
2016,Sub-Saharan Africa,Food Dietary Diversity,46.9
2016,Sub-Saharan Africa,Food Loss,59.6
2016,Sub-Saharan Africa,Food Price Volatility,66.2
2016,Sub-Saharan Africa,Food Safety,38.3
2016,Sub-Saharan Africa,Food Safety Net Programs,40.5
2016,Sub-Saharan Africa,Food Security Policy Commitment,40.9
2016,Sub-Saharan Africa,Food Supply Sufficiency,52.1
2016,Sub-Saharan Africa,Food Systems Resilience Score,48.6
2016,Sub-Saharan Africa,Forest Change,63.9
2016,Sub-Saharan Africa,Gender Equality,42.6
2016,Sub-Saharan Africa,Green House Emission Per Capita,75.1
2016,Sub-Saharan Africa,Human Capital,54.9
2016,Sub-Saharan Africa,Income Inequality,34.4
